tweet_id,sentiment
1179027941277258e3,POSITIVE
1326965467618144e3,POSITIVE
1213355114230104e3,POSITIVE
1062963936776065e3,POSITIVE
901018021501825e3,POSITIVE
1312930682407137e3,POSITIVE
1244292017930338e3,POSITIVE
1257975433666191e3,POSITIVE
12713995506082e5,POSITIVE
1054910822823182e3,POSITIVE
1373349665157038e3,POSITIVE
13960674219544e5,POSITIVE
1186624835859956e3,POSITIVE
873828358513184800,POSITIVE
1223979773690548e3,POSITIVE
1352268626452214e3,POSITIVE
1353374195804041e3,POSITIVE
1284242556985934e3,POSITIVE
1283836092442173e3,POSITIVE
1189647206019666e3,POSITIVE
124732484160843e4,POSITIVE
1239506545802654e3,POSITIVE
1052080106271838e3,POSITIVE
1199236301725172e3,POSITIVE
979947709061894100,POSITIVE
1288559593719837e3,POSITIVE
1097934922130563e3,POSITIVE
1397212891904942e3,POSITIVE
1014417618260976e3,POSITIVE
1341840125454594e3,POSITIVE
915501475115225100,POSITIVE
1314185904660115e3,POSITIVE
1080732187677393e3,POSITIVE
1010461573519901e3,POSITIVE
1289489275990561e3,POSITIVE
1166399573142774e3,POSITIVE
1284786831398244e3,POSITIVE
144182997137537e4,POSITIVE
1298280752451326e3,POSITIVE
114170728473455e4,POSITIVE
1245700104465658e3,POSITIVE
1070907591763616e3,POSITIVE
839210308518445e3,POSITIVE
1008387002620895e3,POSITIVE
1130737428816421e3,POSITIVE
1390041344131875e3,POSITIVE
1257359812377096e3,POSITIVE
1.3570400791900001e+18,POSITIVE
103879682251973e4,POSITIVE
1138989980582384e3,POSITIVE
1399695732735713e3,POSITIVE
1023316134014214e3,POSITIVE
1246952265715528e3,POSITIVE
1.1320643443201521e+18,POSITIVE
1310500207281484e3,POSITIVE
750576668813713400,POSITIVE
1198151098932044e3,POSITIVE
1189558757468103e3,POSITIVE
1388246296927031e3,POSITIVE
1255050630022025e3,POSITIVE
1264823857703195e3,POSITIVE
1126534787701858e3,POSITIVE
1202423412477583e3,POSITIVE
1339356810050986e3,POSITIVE
1444733390570328e3,POSITIVE
1273478366788833e3,POSITIVE
1315969314462278e3,POSITIVE
884499971189461e3,POSITIVE
1252324862166786e3,POSITIVE
1257942435147194e3,POSITIVE
1431019549319733e3,POSITIVE
1.0517017578128881e+18,POSITIVE
1358869924563849e3,POSITIVE
855801915241844700,POSITIVE
1424422140770755e3,POSITIVE
957908547316146200,POSITIVE
1348261968218649e3,POSITIVE
1081629134743392e3,POSITIVE
738043770030174200,POSITIVE
1348386587055444e3,POSITIVE
1384377608784187e3,POSITIVE
1261391424882217e3,POSITIVE
139112587651174e4,POSITIVE
1396830721730401e3,POSITIVE
1333020179954102e3,POSITIVE
1206666782033039e3,POSITIVE
1193438487619527e3,POSITIVE
1159122482399502e3,POSITIVE
1268303754362671e3,POSITIVE
1000748700384334e3,POSITIVE
1259839967494312e3,POSITIVE
103e16,POSITIVE
733380498316218400,POSITIVE
1245663797332902e3,POSITIVE
943749797944668200,POSITIVE
1055770756062298e3,POSITIVE
1184634236034339e3,POSITIVE
1441473583696409e3,POSITIVE
1364281662398423e3,POSITIVE
1080903007229731e3,POSITIVE
1285110293287318e3,POSITIVE
1298732056504087e3,POSITIVE
1377606031778447e3,POSITIVE
1001055786901164e3,POSITIVE
1207180804796961e3,POSITIVE
966823772845215600,POSITIVE
1316460490567057e3,POSITIVE
759157215571939300,POSITIVE
1404149331314168e3,POSITIVE
1129310694069932e3,POSITIVE
1285308302449091e3,POSITIVE
1308384024499544e3,POSITIVE
1217017959207621e3,POSITIVE
1046349711005942e3,POSITIVE
1303000502746178e3,POSITIVE
1300062759460143e3,POSITIVE
1188453535131881e3,POSITIVE
1246370085167645e3,POSITIVE
1323402340330852e3,POSITIVE
1197516295576654e3,POSITIVE
1306726226313261e3,POSITIVE
1292148637334634e3,POSITIVE
1395128293649703e3,POSITIVE
135238115710779e4,POSITIVE
1222507981440541e3,POSITIVE
1251898624801419e3,POSITIVE
1264669961991213e3,POSITIVE
1009098668266459e3,POSITIVE
1342054605979587e3,POSITIVE
1453057945005036e3,POSITIVE
1254680079264776e3,POSITIVE
1356250009445012e3,POSITIVE
118770030370279e4,POSITIVE
1380041041533829e3,POSITIVE
1119482365682901e3,POSITIVE
116696405993114e4,POSITIVE
1452224677624025e3,POSITIVE
1267365648105177e3,POSITIVE
1092569283652174e3,POSITIVE
11797069618159e5,POSITIVE
971049848958062600,POSITIVE
1183303141175054e3,POSITIVE
1131289332097126e3,POSITIVE
1027994434795913e3,POSITIVE
1395098484655772e3,POSITIVE
1064794574617526e3,POSITIVE
1375392623851147e3,POSITIVE
143191907791691e4,POSITIVE
1230179248893243e3,POSITIVE
1294606830069518e3,POSITIVE
1.0789257535327759e+18,POSITIVE
1099252976256991e3,POSITIVE
1309590791317345e3,POSITIVE
1202680892457652e3,POSITIVE
1381467574484005e3,POSITIVE
1432462904708772e3,POSITIVE
124760320069118e4,POSITIVE
951960944741101600,POSITIVE
1259929077215048e3,POSITIVE
1266730831042826e3,POSITIVE
140056549050694e4,POSITIVE
1117468776222667e3,POSITIVE
1245985703642661e3,POSITIVE
959200163150606300,POSITIVE
1048179037875687e3,POSITIVE
1382421234605031e3,POSITIVE
1206595984274461e3,POSITIVE
1344580454746362e3,POSITIVE
1264842757887197e3,POSITIVE
1028258761444614e3,POSITIVE
1292932288657928e3,POSITIVE
1203573780481753e3,POSITIVE
1106529530351636e3,POSITIVE
1184347001619714e3,POSITIVE
1359157794629419e3,POSITIVE
1340120698161947e3,POSITIVE
1198908173861769e3,POSITIVE
126388606971356e4,POSITIVE
708571362714112e3,POSITIVE
1171125867663286e3,POSITIVE
1171431692654899e3,POSITIVE
812e15,POSITIVE
1216413465054786e3,POSITIVE
1356045531605316e3,POSITIVE
1344878537329816e3,POSITIVE
1382797191023055e3,POSITIVE
1290296650179592e3,POSITIVE
1364476431334593e3,POSITIVE
1047973580829594e3,POSITIVE
1304463306745418e3,POSITIVE
1187663918019166e3,POSITIVE
1415650033018581e3,POSITIVE
1318116473693458e3,POSITIVE
1115724896523444e3,POSITIVE
1291472490729021e3,POSITIVE
1106191852741505e3,POSITIVE
1052686173649457e3,POSITIVE
1300747018122346e3,POSITIVE
1276823979693613e3,POSITIVE
1081327968830607e3,POSITIVE
118603957770383e4,POSITIVE
1038915750910718e3,POSITIVE
1342252295413768e3,POSITIVE
949717939405680600,POSITIVE
121960756938949e4,POSITIVE
1443843271822881e3,POSITIVE
144444335259066e4,POSITIVE
1141781189331751e3,POSITIVE
1098490793935794e3,POSITIVE
1213730092825956e3,POSITIVE
1049048502523847e3,POSITIVE
1347956445912953e3,POSITIVE
1268236699710247e3,POSITIVE
1320774818556482e3,POSITIVE
1115525845588816e3,POSITIVE
1395637872527659e3,POSITIVE
1365627474663596e3,POSITIVE
1170269376379052e3,POSITIVE
1109050300294414e3,POSITIVE
1.2441843857269601e+18,POSITIVE
1274104095415112e3,POSITIVE
1371514225785459e3,POSITIVE
1289364278760231e3,POSITIVE
1306586704048828e3,POSITIVE
1280922764480782e3,POSITIVE
1212342132238881e3,POSITIVE
1140972203976122e3,POSITIVE
1364505879454884e3,POSITIVE
1379715512700142e3,POSITIVE
1084942991284978e3,POSITIVE
116993062024142e4,POSITIVE
136712618945486e4,POSITIVE
110226793970355e4,POSITIVE
1406003986923143e3,POSITIVE
1388577877780795e3,POSITIVE
964529662503391200,POSITIVE
1283426636977799e3,POSITIVE
1281886041520079e3,POSITIVE
1335898430032458e3,POSITIVE
1179801734933369e3,POSITIVE
1087227603226948e3,POSITIVE
1265390956532163e3,POSITIVE
801414092032503800,POSITIVE
1317482427850363e3,POSITIVE
1244997712250102e3,POSITIVE
1183474135483204e3,POSITIVE
128055009538628e4,POSITIVE
1280633029124329e3,POSITIVE
1028200508740313e3,POSITIVE
1182400499091476e3,POSITIVE
1350743662758683e3,POSITIVE
1392730505649566e3,POSITIVE
1284035076301509e3,POSITIVE
1232621666154484e3,POSITIVE
130234961160933e4,POSITIVE
126085385054362e4,POSITIVE
114353279247258e4,POSITIVE
1294988374974095e3,POSITIVE
1.3956483525288801e+18,POSITIVE
1186248769760874e3,POSITIVE
1.2534448067282079e+18,POSITIVE
1316064327074488e3,POSITIVE
906546742853869600,POSITIVE
1029468223518003e3,POSITIVE
1312930682407137e3,POSITIVE
1343107605477126e3,POSITIVE
1234624164465664e3,POSITIVE
1267384929421275e3,POSITIVE
1349670303497118e3,POSITIVE
1118388443913101e3,POSITIVE
1234365294220579e3,POSITIVE
1232069468634964e3,POSITIVE
1089274185791271e3,POSITIVE
958719169587015600,POSITIVE
1412791222121505e3,POSITIVE
1288364537209659e3,POSITIVE
1141984585858916e3,POSITIVE
1.0755229040314161e+18,POSITIVE
1174989432279011e3,POSITIVE
1387147708624953e3,POSITIVE
1315989488577937e3,POSITIVE
1145463588611613e3,POSITIVE
1186443795317089e3,POSITIVE
1200150722941268e3,POSITIVE
1022853690074509e3,POSITIVE
1028644223732445e3,POSITIVE
1033671657620234e3,POSITIVE
1195657259927425e3,POSITIVE
738769046825361400,POSITIVE
1259339006032183e3,POSITIVE
116736146896418e4,POSITIVE
1146055611441828e3,POSITIVE
1044308006257775e3,POSITIVE
1014238061138457e3,POSITIVE
1028646359962927e3,POSITIVE
1208533567531291e3,POSITIVE
1134782707597218e3,POSITIVE
1015560983148945e3,POSITIVE
1219943832302899e3,POSITIVE
751431406258192400,POSITIVE
1225732230888206e3,POSITIVE
1310542587514806e3,POSITIVE
1351620190702862e3,POSITIVE
1311625047589691e3,POSITIVE
1163089689970139e3,POSITIVE
1353754202909114e3,POSITIVE
116665905443915e4,POSITIVE
1303110244785107e3,POSITIVE
1029671419997839e3,POSITIVE
110103502449585e4,POSITIVE
1359820811725656e3,POSITIVE
1132824281270895e3,POSITIVE
1298330113206104e3,POSITIVE
1226137189886702e3,POSITIVE
906638438526582800,POSITIVE
1011020973913661e3,POSITIVE
854595476624166900,POSITIVE
1104894468925415e3,POSITIVE
1.3498181581112161e+18,POSITIVE
1396847426183565e3,POSITIVE
1433335162037801e3,POSITIVE
134479300569013e4,POSITIVE
117695568401077e4,POSITIVE
1258675439549153e3,POSITIVE
1248387116200948e3,POSITIVE
1122826944272314e3,POSITIVE
1028731569870197e3,POSITIVE
1293896316347658e3,POSITIVE
1262688012254749e3,POSITIVE
124e16,POSITIVE
1367115436417053e3,POSITIVE
1368126798186361e3,POSITIVE
1391661158269084e3,POSITIVE
1077500385026326e3,POSITIVE
1298168372715237e3,POSITIVE
1365726724068151e3,POSITIVE
1183140491791159e3,POSITIVE
1228406612458689e3,POSITIVE
114341056602907e4,POSITIVE
1361377199627076e3,POSITIVE
1118469832628953e3,POSITIVE
1074623667961762e3,POSITIVE
1.0467850309688241e+18,POSITIVE
1340711981377069e3,POSITIVE
1091235055874294e3,POSITIVE
1181893347515851e3,POSITIVE
1084863128599515e3,POSITIVE
1108661000688075e3,POSITIVE
1172770148664713e3,POSITIVE
1282943335452119e3,POSITIVE
1097961570322317e3,POSITIVE
1176105175519384e3,POSITIVE
1068461672891851e3,POSITIVE
716918906942857200,POSITIVE
1147503493068054e3,POSITIVE
1110927308850893e3,POSITIVE
1341008610411884e3,POSITIVE
1385715717400637e3,POSITIVE
137731974957985e4,POSITIVE
1309925363867423e3,POSITIVE
1345010036830036e3,POSITIVE
1266487902990729e3,POSITIVE
1019015623135892e3,POSITIVE
1178338416108417e3,POSITIVE
139981858426889e4,POSITIVE
1027918825776468e3,POSITIVE
1291443280090145e3,POSITIVE
1413801639723639e3,POSITIVE
1400037102797087e3,POSITIVE
711624996293091300,POSITIVE
13e17,POSITIVE
1381750728100876e3,POSITIVE
1172421566732239e3,POSITIVE
1336834011252068e3,POSITIVE
1251173528931635e3,POSITIVE
1140709521746272e3,POSITIVE
1152673689403613e3,POSITIVE
1313093245518393e3,POSITIVE
1398684361592091e3,POSITIVE
1287919174262587e3,POSITIVE
1329206149556691e3,POSITIVE
1202139567756894e3,POSITIVE
1163584798419542e3,POSITIVE
1134098374502822e3,POSITIVE
714887691876307e3,POSITIVE
1078986084070117e3,POSITIVE
1165870733408575e3,POSITIVE
1393027002354053e3,POSITIVE
954817412679036800,POSITIVE
1388564455768969e3,POSITIVE
1253832285234909e3,POSITIVE
1245273843553505e3,POSITIVE
1044836137032995e3,POSITIVE
1263190849715868e3,POSITIVE
1199281185991598e3,POSITIVE
1052638789062021e3,POSITIVE
1027554622922207e3,POSITIVE
1358358189989847e3,POSITIVE
1219936087763755e3,POSITIVE
1137440141713142e3,POSITIVE
1193576620357046e3,POSITIVE
1177990736966508e3,POSITIVE
1277624443431502e3,POSITIVE
1251639938925371e3,POSITIVE
1070990018745942e3,POSITIVE
1192873466858476e3,POSITIVE
1348980481371607e3,POSITIVE
1042786862501425e3,POSITIVE
1221411715180569e3,POSITIVE
1142131767882723e3,POSITIVE
1265386285679677e3,POSITIVE
1313061087772905e3,POSITIVE
1238440516695527e3,POSITIVE
1305202089933631e3,POSITIVE
1245606759055495e3,POSITIVE
661085702537506800,POSITIVE
1272186117111063e3,POSITIVE
1331207729701155e3,POSITIVE
1143109190329803e3,POSITIVE
1172939176469238e3,POSITIVE
1051810905590325e3,POSITIVE
1.0730369357095119e+18,POSITIVE
1111251266389373e3,POSITIVE
1039116133402636e3,POSITIVE
1309062958383804e3,POSITIVE
950861004249948200,POSITIVE
1028341616178807e3,POSITIVE
1329391208800662e3,POSITIVE
1364614852472414e3,POSITIVE
1270630899965661e3,POSITIVE
1338610934085001e3,POSITIVE
1245003857593278e3,POSITIVE
1348345973936947e3,POSITIVE
1217502718333538e3,POSITIVE
1212124309659013e3,POSITIVE
1132335987764261e3,POSITIVE
673823247666970600,POSITIVE
1341889749909463e3,POSITIVE
1250487659497173e3,POSITIVE
1343124525077172e3,POSITIVE
1121447687755325e3,POSITIVE
1331236272304689e3,POSITIVE
1246560501708005e3,POSITIVE
113481951425905e4,POSITIVE
652429457769263100,POSITIVE
1331230535704859e3,POSITIVE
1079737208989348e3,POSITIVE
1297361272674156e3,POSITIVE
1199928934734778e3,POSITIVE
141e16,POSITIVE
1160715867061137e3,POSITIVE
644541420884369400,POSITIVE
1232557917854982e3,POSITIVE
1290759733532647e3,POSITIVE
1407965391733756e3,POSITIVE
137700590327525e4,POSITIVE
133506397692595e4,POSITIVE
1325091447020941e3,POSITIVE
1202234370096058e3,POSITIVE
1400903190254588e3,POSITIVE
1195266695650251e3,POSITIVE
1357669893655695e3,POSITIVE
1166340076722414e3,POSITIVE
1344413298515714e3,POSITIVE
1306292728645513e3,POSITIVE
1237350505363497e3,POSITIVE
1409560281286595e3,POSITIVE
1259832106580132e3,POSITIVE
1244781803820458e3,POSITIVE
124e16,POSITIVE
1069956747790565e3,POSITIVE
11242221777867e5,POSITIVE
1028349258112676e3,POSITIVE
1367419760489677e3,POSITIVE
999414999247392800,POSITIVE
1289478482796388e3,POSITIVE
1257313767592845e3,POSITIVE
880156859071705100,POSITIVE
1119299839852982e3,POSITIVE
1077889575694025e3,POSITIVE
1227492011604922e3,POSITIVE
1367538356817703e3,POSITIVE
1234948090752315e3,POSITIVE
897914119843721200,POSITIVE
111123357039426e4,POSITIVE
1078368473640825e3,POSITIVE
1033233437413519e3,POSITIVE
1297854917042999e3,POSITIVE
1349364451498201e3,POSITIVE
1325519354981736e3,POSITIVE
1098612779039314e3,POSITIVE
1.4000950743531361e+18,POSITIVE
122e16,POSITIVE
1.2334068081669279e+18,POSITIVE
1278012771943223e3,POSITIVE
1158513264323678e3,POSITIVE
1376654789119992e3,POSITIVE
1373199532004147e3,POSITIVE
1285677624489058e3,POSITIVE
1033504817161884e3,POSITIVE
1307445939301425e3,POSITIVE
1217721778065355e3,POSITIVE
1233816513158795e3,POSITIVE
1256339615310442e3,POSITIVE
1312328703968457e3,POSITIVE
1216690471512236e3,POSITIVE
1341218431388017e3,POSITIVE
1143501088919872e3,POSITIVE
1344346797553181e3,POSITIVE
1381635768821629e3,POSITIVE
1363429994702119e3,POSITIVE
1304775596115931e3,POSITIVE
1439284415809704e3,POSITIVE
1028296456770335e3,POSITIVE
123046127513573e4,POSITIVE
1208623394180211e3,POSITIVE
1390657534009217e3,POSITIVE
1304114647939854e3,POSITIVE
1273630773036253e3,POSITIVE
1084867501383504e3,POSITIVE
1028779966585086e3,POSITIVE
1435230555478634e3,POSITIVE
1309669512917246e3,POSITIVE
1391512447228461e3,POSITIVE
1293883775512973e3,POSITIVE
1086237496625824e3,POSITIVE
1371969863833489e3,POSITIVE
1240870248628326e3,POSITIVE
105e16,POSITIVE
1298307362730717e3,POSITIVE
1423048600863625e3,POSITIVE
1353774394347303e3,POSITIVE
1288788297851044e3,POSITIVE
911549358390284400,POSITIVE
1320493673491161e3,POSITIVE
1328562261858931e3,POSITIVE
129577009875456e4,POSITIVE
1374986886301778e3,POSITIVE
1271977671761814e3,POSITIVE
1268517212266078e3,POSITIVE
1207919254458249e3,POSITIVE
1023604944547586e3,POSITIVE
1.0262271511195441e+18,POSITIVE
1107259111404642e3,POSITIVE
1128403068679279e3,POSITIVE
1347075430914929e3,POSITIVE
1259028772784873e3,POSITIVE
1028004550773539e3,POSITIVE
1010807385735287e3,POSITIVE
1395458717131412e3,POSITIVE
1.3030725624366239e+18,POSITIVE
128990047347932e4,POSITIVE
1164090457179218e3,POSITIVE
103763674623264e4,POSITIVE
1208801159965823e3,POSITIVE
1307003737756533e3,POSITIVE
686948422851661800,POSITIVE
1136404813120455e3,POSITIVE
1360278009769583e3,POSITIVE
1435922759335383e3,POSITIVE
1363047310465335e3,POSITIVE
1314801277482799e3,POSITIVE
1251212290130678e3,POSITIVE
1348971638088413e3,POSITIVE
1371183787476931e3,POSITIVE
1274024575668556e3,POSITIVE
1279759854475895e3,POSITIVE
1255931651751895e3,POSITIVE
11778147976158e5,POSITIVE
1235182897801433e3,POSITIVE
1131878142782693e3,POSITIVE
1146322897750958e3,POSITIVE
1362692763020636e3,POSITIVE
1362731796409045e3,POSITIVE
1015971000436044e3,POSITIVE
134060877065789e4,POSITIVE
1040535855931294e3,POSITIVE
1059061929732383e3,POSITIVE
1438564957696807e3,POSITIVE
1236705633098924e3,POSITIVE
1301502175131193e3,POSITIVE
1069199913664373e3,POSITIVE
1253358036812431e3,POSITIVE
667599107331129300,POSITIVE
1229176658957099e3,POSITIVE
1245752313509286e3,POSITIVE
664917099010240500,POSITIVE
1356860150821384e3,POSITIVE
1118641022223958e3,POSITIVE
1277021100355043e3,POSITIVE
1.2347530085268639e+18,POSITIVE
1289280998123815e3,POSITIVE
1078558893146587e3,POSITIVE
129797897529004e4,POSITIVE
143118194381994e4,POSITIVE
115423964749885e4,POSITIVE
1271264891026932e3,POSITIVE
1174235674171576e3,POSITIVE
1158839371992146e3,POSITIVE
1031301252112691e3,POSITIVE
1151460738629849e3,POSITIVE
1244935523178811e3,POSITIVE
839953074970050600,POSITIVE
1317877742118031e3,POSITIVE
1053961039363105e3,POSITIVE
1141761020802679e3,POSITIVE
793828397495488500,POSITIVE
1152913402752373e3,POSITIVE
778595997291249800,POSITIVE
1386948236301177e3,POSITIVE
1281238487044424e3,POSITIVE
1.2592262669532319e+18,POSITIVE
1085628099046314e3,POSITIVE
109028548913809e4,POSITIVE
1138416080651792e3,POSITIVE
1306633753939317e3,POSITIVE
1176511883198817e3,POSITIVE
134542225608901e4,POSITIVE
1382042822505869e3,POSITIVE
1063892781352084e3,POSITIVE
1393692500523721e3,POSITIVE
937694768108310400,POSITIVE
1099608300486869e3,POSITIVE
129093012596222e4,POSITIVE
1299715028074082e3,POSITIVE
1237640621659169e3,POSITIVE
1419578720411656e3,POSITIVE
1266797129089069e3,POSITIVE
144004539077915e4,POSITIVE
1265679890327749e3,POSITIVE
1256569080401797e3,POSITIVE
1362530011526398e3,POSITIVE
1329852707440644e3,POSITIVE
1.1058460880435121e+18,POSITIVE
1036640863886225e3,POSITIVE
1335075178930442e3,POSITIVE
1383168857989386e3,POSITIVE
1187700732637532e3,POSITIVE
1328666606470394e3,POSITIVE
1436431874524652e3,POSITIVE
1326432845510926e3,POSITIVE
1233877179232137e3,POSITIVE
1235402088206737e3,POSITIVE
1379324870308344e3,POSITIVE
1221078939537486e3,POSITIVE
1177312284298924e3,POSITIVE
1420349232213598e3,POSITIVE
946628591550427100,POSITIVE
1293540912568705e3,POSITIVE
1172799669140894e3,POSITIVE
1349644066980557e3,POSITIVE
122691211199923e4,POSITIVE
1186676030666359e3,POSITIVE
1427925427574776e3,POSITIVE
1086673553750192e3,POSITIVE
1420855258541183e3,POSITIVE
1247730045512307e3,POSITIVE
1136389565261001e3,POSITIVE
1227483735718875e3,POSITIVE
1040952637213082e3,POSITIVE
1378992805599658e3,POSITIVE
1142457679748764e3,POSITIVE
1366210138361758e3,POSITIVE
1199266959755502e3,POSITIVE
1374095758694232e3,POSITIVE
1244659241585123e3,POSITIVE
1355161917464195e3,POSITIVE
1195291687750455e3,POSITIVE
1327033504140579e3,POSITIVE
1198570188863615e3,POSITIVE
1295580399733805e3,POSITIVE
1285154277716103e3,POSITIVE
1316355569184387e3,POSITIVE
1424393675719811e3,POSITIVE
1341719219319271e3,POSITIVE
1277274287980851e3,POSITIVE
1315293322420855e3,POSITIVE
1318469078173032e3,POSITIVE
1068963054048678e3,POSITIVE
1245255832457093e3,POSITIVE
1294345459356631e3,POSITIVE
860136384467796e3,POSITIVE
1391657205452231e3,POSITIVE
1310300162150011e3,POSITIVE
1428248701450002e3,POSITIVE
1396369196225806e3,POSITIVE
1378766949920997e3,POSITIVE
1214898988673065e3,POSITIVE
861582810573877100,POSITIVE
731858884923641900,POSITIVE
1443503859717091e3,POSITIVE
1380443924892881e3,POSITIVE
1156791877498233e3,POSITIVE
1319405088834769e3,POSITIVE
1306256478181962e3,POSITIVE
1366644583434707e3,POSITIVE
664919192148320300,POSITIVE
1.3097668767849759e+18,POSITIVE
1229450944250814e3,POSITIVE
991436606405070700,POSITIVE
1273020821427143e3,POSITIVE
988138757558882400,POSITIVE
1267732608986878e3,POSITIVE
1074669229494976e3,POSITIVE
139355858503297e4,POSITIVE
1309505615610499e3,POSITIVE
1018502097736753e3,POSITIVE
110013607709499e4,POSITIVE
1067564933653717e3,POSITIVE
1392382354199618e3,POSITIVE
1120014075319263e3,POSITIVE
1168573618487484e3,POSITIVE
125752628004148e4,POSITIVE
1280615917840478e3,POSITIVE
1205133453123031e3,POSITIVE
1369026477002482e3,POSITIVE
1212009274534175e3,POSITIVE
1222521233775919e3,POSITIVE
1308384024499544e3,POSITIVE
1139087378868556e3,POSITIVE
766753813583786e3,POSITIVE
1.3942573636249441e+18,POSITIVE
1213483912510484e3,POSITIVE
1381273333161992e3,POSITIVE
1442887589455962e3,POSITIVE
1443674288754774e3,POSITIVE
1325695245175099e3,POSITIVE
1150378690833998e3,POSITIVE
1387334365756146e3,POSITIVE
1311630022390808e3,POSITIVE
1306631153076638e3,POSITIVE
1314903029473214e3,POSITIVE
490346563005587500,POSITIVE
1139503055844598e3,POSITIVE
1071369535108862e3,POSITIVE
1336058590696759e3,POSITIVE
1305758093326914e3,POSITIVE
1354745130998231e3,POSITIVE
1330087627974914e3,POSITIVE
1391354530986615e3,POSITIVE
1190745745915298e3,POSITIVE
1025781139485733e3,POSITIVE
1178667529604076e3,POSITIVE
931442558290538500,POSITIVE
1098990473727726e3,POSITIVE
1393789017859236e3,POSITIVE
133768736948351e4,POSITIVE
817107915018530800,POSITIVE
880326752756695e3,POSITIVE
1267440270104318e3,POSITIVE
994513434761887700,POSITIVE
1142479030366691e3,POSITIVE
1.3367543582356321e+18,POSITIVE
124292721103387e4,POSITIVE
1330132462287151e3,POSITIVE
949221219567591400,POSITIVE
1234448234912846e3,POSITIVE
1071138575998169e3,POSITIVE
1246861859170529e3,POSITIVE
1184382839577629e3,POSITIVE
748925422079873e3,POSITIVE
1297508050409071e3,POSITIVE
1341697025126126e3,POSITIVE
1325641369621324e3,POSITIVE
1217387187131625e3,POSITIVE
121920325469073e4,POSITIVE
1327033504140579e3,POSITIVE
1291264381171438e3,POSITIVE
713756130430857200,POSITIVE
1085602064321921e3,POSITIVE
1347822035683201e3,POSITIVE
1298330113206104e3,POSITIVE
1136680360379634e3,POSITIVE
1244543251119591e3,POSITIVE
1.2998661002016481e+18,POSITIVE
1195804279493272e3,POSITIVE
1.1030478453079119e+18,POSITIVE
1341438941564682e3,POSITIVE
1260932118831481e3,POSITIVE
732190707780292600,POSITIVE
918069256016814100,POSITIVE
1235870585592283e3,POSITIVE
1354163410972377e3,POSITIVE
1258388338865832e3,POSITIVE
1385302906237293e3,POSITIVE
1448672370496053e3,POSITIVE
1208533567531291e3,POSITIVE
1379913908513866e3,POSITIVE
1265567663394357e3,POSITIVE
1127703589013553e3,POSITIVE
1346893172274844e3,POSITIVE
774943279263678500,POSITIVE
1257071960443544e3,POSITIVE
1329162235273417e3,POSITIVE
1330421415250702e3,POSITIVE
1317820820505416e3,POSITIVE
1172240160794305e3,POSITIVE
1135131076198896e3,POSITIVE
1366471939687129e3,POSITIVE
975864896964513800,POSITIVE
700814817871974400,POSITIVE
1356336524569301e3,POSITIVE
1273868868780425e3,POSITIVE
1244397227793175e3,POSITIVE
1394197279221891e3,POSITIVE
127288332349748e4,POSITIVE
1253874258901598e3,POSITIVE
125875623779525e4,POSITIVE
663674635502886900,POSITIVE
1351639480449561e3,POSITIVE
1101890387218784e3,POSITIVE
1204038184746856e3,POSITIVE
1329452217263399e3,POSITIVE
1396923732892e6,POSITIVE
979455296216158200,POSITIVE
1198356764997145e3,POSITIVE
