tweet_id,sentiment
1236307645180641e3,NEGATIVE
1205855912113713e3,NEGATIVE
1316643519352705e3,NEGATIVE
1195747095669563e3,NEGATIVE
1147089038047941e3,NEGATIVE
1044689588504199e3,NEGATIVE
1338872749436105e3,NEGATIVE
1257366412387066e3,NEGATIVE
1336990898647863e3,NEGATIVE
1385697027661705e3,NEGATIVE
1245316415923597e3,NEGATIVE
1170636431326417e3,NEGATIVE
1.3541792803857121e+18,NEGATIVE
1344995593467417e3,NEGATIVE
1123201293365973e3,NEGATIVE
133491094373886e4,NEGATIVE
1338512878312231e3,NEGATIVE
1429897123957559e3,NEGATIVE
1304898320704434e3,NEGATIVE
1251986740455395e3,NEGATIVE
1237028348221669e3,NEGATIVE
1306184518487941e3,NEGATIVE
1401315543106396e3,NEGATIVE
1229520492060664e3,NEGATIVE
892981908241514500,NEGATIVE
1353770010544632e3,NEGATIVE
1315931533501497e3,NEGATIVE
132039568996533e4,NEGATIVE
1.2025666834094239e+18,NEGATIVE
1224457229870367e3,NEGATIVE
1171571066944311e3,NEGATIVE
1290248617706418e3,NEGATIVE
886313891143327700,NEGATIVE
492070601646178300,NEGATIVE
1342001457034355e3,NEGATIVE
1226626382597444e3,NEGATIVE
132156152253193e4,NEGATIVE
737546442634461200,NEGATIVE
1381891211804443e3,NEGATIVE
849797529160097800,NEGATIVE
1113915378734911e3,NEGATIVE
1206157404712448e3,NEGATIVE
1385243826281984e3,NEGATIVE
1368636313294012e3,NEGATIVE
1127303742049661e3,NEGATIVE
925537845154074600,NEGATIVE
1251501696636858e3,NEGATIVE
1.2597831629196001e+18,NEGATIVE
130527549662892e4,NEGATIVE
1303369685828854e3,NEGATIVE
1182608514520363e3,NEGATIVE
135124319652171e4,NEGATIVE
140267750275833e4,NEGATIVE
551360366156853200,NEGATIVE
132664958294893e4,NEGATIVE
1174679064977838e3,NEGATIVE
1325719469352739e3,NEGATIVE
1119672174338613e3,NEGATIVE
1272648494847857e3,NEGATIVE
959523788185579500,NEGATIVE
1231687229472416e3,NEGATIVE
1393577534005055e3,NEGATIVE
1357710834420642e3,NEGATIVE
1246031660824629e3,NEGATIVE
1184511977210687e3,NEGATIVE
111771379281585e4,NEGATIVE
12965959910267e5,NEGATIVE
1300363909321368e3,NEGATIVE
757233427112456200,NEGATIVE
753125121196425200,NEGATIVE
1426290805669515e3,NEGATIVE
145241995797162e4,NEGATIVE
1337024826565939e3,NEGATIVE
1420164723170062e3,NEGATIVE
1359890828957807e3,NEGATIVE
1254139993955672e3,NEGATIVE
1155747883947348e3,NEGATIVE
703219145895223300,NEGATIVE
931952029311946800,NEGATIVE
1247248556915855e3,NEGATIVE
1312807378014929e3,NEGATIVE
1028469813432205e3,NEGATIVE
1211339078748312e3,NEGATIVE
1359166708796318e3,NEGATIVE
1341499782540501e3,NEGATIVE
1218335256698348e3,NEGATIVE
1358520687464448e3,NEGATIVE
877291056672497800,NEGATIVE
126967434476825e4,NEGATIVE
1378852592449634e3,NEGATIVE
1165609858990785e3,NEGATIVE
1175832301772694e3,NEGATIVE
1245033928425116e3,NEGATIVE
703108663909548e3,NEGATIVE
1143536471367914e3,NEGATIVE
983640628818038800,NEGATIVE
1395759494186029e3,NEGATIVE
1129100193834709e3,NEGATIVE
1423281787904561e3,NEGATIVE
1159106896210682e3,NEGATIVE
1058675700742402e3,NEGATIVE
1254334992219546e3,NEGATIVE
1267310904347165e3,NEGATIVE
1326254430002573e3,NEGATIVE
1254513768865894e3,NEGATIVE
1312178881554596e3,NEGATIVE
1299032298923454e3,NEGATIVE
1177974307827388e3,NEGATIVE
1252901952305926e3,NEGATIVE
1237851634245308e3,NEGATIVE
115922090266137e4,NEGATIVE
996853230947717200,NEGATIVE
1152205514232779e3,NEGATIVE
1279047495163806e3,NEGATIVE
1045436533606625e3,NEGATIVE
1255809475925225e3,NEGATIVE
1045931889478046e3,NEGATIVE
1317352941150523e3,NEGATIVE
115e16,NEGATIVE
1324328291008991e3,NEGATIVE
1066399891063226e3,NEGATIVE
1079119078781014e3,NEGATIVE
1294295637970878e3,NEGATIVE
1354120454747939e3,NEGATIVE
1027585329715466e3,NEGATIVE
1376433154878214e3,NEGATIVE
1185456494512431e3,NEGATIVE
1439576229385015e3,NEGATIVE
1333860584446636e3,NEGATIVE
1192841031118737e3,NEGATIVE
1322493116432196e3,NEGATIVE
1324644443023167e3,NEGATIVE
1351537472384201e3,NEGATIVE
1161801330006135e3,NEGATIVE
1273375658647962e3,NEGATIVE
1366144770540724e3,NEGATIVE
1110514050381828e3,NEGATIVE
846075508093833200,NEGATIVE
1187475286058652e3,NEGATIVE
1412424043475706e3,NEGATIVE
1255083589395497e3,NEGATIVE
1388786112504664e3,NEGATIVE
1243805735315702e3,NEGATIVE
1285972364811997e3,NEGATIVE
1337900737452532e3,NEGATIVE
1110261193783067e3,NEGATIVE
133e16,NEGATIVE
1043840179197424e3,NEGATIVE
1177664755668046e3,NEGATIVE
1166652809468662e3,NEGATIVE
1130010661700932e3,NEGATIVE
1249786567964733e3,NEGATIVE
1374795062501126e3,NEGATIVE
1182762011945525e3,NEGATIVE
1184056689978421e3,NEGATIVE
1256560752883913e3,NEGATIVE
113670672970464e4,NEGATIVE
984201459586752400,NEGATIVE
1280799720340959e3,NEGATIVE
1262855445007553e3,NEGATIVE
1022575826062258e3,NEGATIVE
1211229222632645e3,NEGATIVE
1345337106055516e3,NEGATIVE
980925774667624400,NEGATIVE
124484925661739e4,NEGATIVE
1256994436954939e3,NEGATIVE
1364566405610357e3,NEGATIVE
1344913251881153e3,NEGATIVE
1074014914749104e3,NEGATIVE
136027415816958e4,NEGATIVE
1166383481397666e3,NEGATIVE
1226051228917993e3,NEGATIVE
1291713339069014e3,NEGATIVE
1150627413195461e3,NEGATIVE
144e16,NEGATIVE
108e16,NEGATIVE
111e16,NEGATIVE
659856472650719200,NEGATIVE
735905397333168100,NEGATIVE
1059602748566634e3,NEGATIVE
1272778871885234e3,NEGATIVE
131e16,NEGATIVE
1234171769914888e3,NEGATIVE
976389998651039600,NEGATIVE
1398567620220236e3,NEGATIVE
1160599244329406e3,NEGATIVE
892034496845033500,NEGATIVE
1266019724737098e3,NEGATIVE
1266115499542356e3,NEGATIVE
910476947410612200,NEGATIVE
1387988034713489e3,NEGATIVE
1447202078422622e3,NEGATIVE
1.3873932248478561e+18,NEGATIVE
1354524338280661e3,NEGATIVE
1381941328347599e3,NEGATIVE
680178491959185400,NEGATIVE
1385167650381304e3,NEGATIVE
1333674710396264e3,NEGATIVE
1325551619325489e3,NEGATIVE
144474377971873e4,NEGATIVE
1227198045856698e3,NEGATIVE
1207251602278691e3,NEGATIVE
727082316787503100,NEGATIVE
1421240376443249e3,NEGATIVE
1151203675609686e3,NEGATIVE
835586142422577300,NEGATIVE
1410321396111229e3,NEGATIVE
120651678119358e4,NEGATIVE
996286018360836e3,NEGATIVE
126934065229645e4,NEGATIVE
1281462503596319e3,NEGATIVE
1249464332980814e3,NEGATIVE
1429881175745695e3,NEGATIVE
1194702039756034e3,NEGATIVE
1165966255716741e3,NEGATIVE
1293639519665823e3,NEGATIVE
1103639187130065e3,NEGATIVE
1087272377996714e3,NEGATIVE
100988659170639e4,NEGATIVE
1263261283513774e3,NEGATIVE
1079065435667132e3,NEGATIVE
130731303179436e4,NEGATIVE
681593917498855400,NEGATIVE
1190910412889428e3,NEGATIVE
1299675000392294e3,NEGATIVE
1388131920060551e3,NEGATIVE
959476151528972400,NEGATIVE
1433971176167068e3,NEGATIVE
1190561627927695e3,NEGATIVE
1297101584028111e3,NEGATIVE
135e16,NEGATIVE
1328938671249249e3,NEGATIVE
1287478362986942e3,NEGATIVE
1006593913652679e3,NEGATIVE
1360323188744479e3,NEGATIVE
1166709738798834e3,NEGATIVE
1121014981233914e3,NEGATIVE
1351433116288745e3,NEGATIVE
942779154067611600,NEGATIVE
1354234398145716e3,NEGATIVE
1352354419870986e3,NEGATIVE
733419471717716e3,NEGATIVE
1178792197505851e3,NEGATIVE
1254817055477563e3,NEGATIVE
1395127500003545e3,NEGATIVE
1349659521346626e3,NEGATIVE
1225505371336462e3,NEGATIVE
1019228203330736e3,NEGATIVE
1209139637983285e3,NEGATIVE
1279414906098508e3,NEGATIVE
1256224032678203e3,NEGATIVE
125311958790803e4,NEGATIVE
122189222043503e4,NEGATIVE
689347100895752200,NEGATIVE
1248070715351478e3,NEGATIVE
1188556581773988e3,NEGATIVE
1370277566544814e3,NEGATIVE
1214285384089247e3,NEGATIVE
1039494753853886e3,NEGATIVE
116675092395323e4,NEGATIVE
1326166174871261e3,NEGATIVE
1445012381105525e3,NEGATIVE
1397651711402156e3,NEGATIVE
1265667914860057e3,NEGATIVE
1343896567540052e3,NEGATIVE
1266317303832031e3,NEGATIVE
124473518553659e4,NEGATIVE
1429422750028927e3,NEGATIVE
1073503238308139e3,NEGATIVE
1266306874523226e3,NEGATIVE
126815989478561e4,NEGATIVE
1128740626441408e3,NEGATIVE
1209504997836284e3,NEGATIVE
1344580594097938e3,NEGATIVE
1022209612353814e3,NEGATIVE
1.1358484599809841e+18,NEGATIVE
1392751343933313e3,NEGATIVE
1439968316056027e3,NEGATIVE
135e16,NEGATIVE
1306473035642417e3,NEGATIVE
1217092741554999e3,NEGATIVE
1256954920005239e3,NEGATIVE
1240161603603124e3,NEGATIVE
1018966518917403e3,NEGATIVE
1351576657442841e3,NEGATIVE
123019885294857e4,NEGATIVE
1091674609060118e3,NEGATIVE
1413206002497991e3,NEGATIVE
1436449736618353e3,NEGATIVE
1304924753946436e3,NEGATIVE
1243679099714974e3,NEGATIVE
140123648105062e4,NEGATIVE
131626275624967e4,NEGATIVE
1341775938120545e3,NEGATIVE
1270071339609657e3,NEGATIVE
1328237298408968e3,NEGATIVE
1354193253961236e3,NEGATIVE
1376790224555151e3,NEGATIVE
644368554968678400,NEGATIVE
1442785239022047e3,NEGATIVE
1027650530192118e3,NEGATIVE
1382898911468265e3,NEGATIVE
763728681613295600,NEGATIVE
1058117869664432e3,NEGATIVE
1001730325725237e3,NEGATIVE
1089976425334145e3,NEGATIVE
1402661847107576e3,NEGATIVE
1.1800673816217441e+18,NEGATIVE
1346409775945364e3,NEGATIVE
1230929430526276e3,NEGATIVE
1.3666688406886241e+18,NEGATIVE
1137987166884258e3,NEGATIVE
1103004173765878e3,NEGATIVE
114414605896618e4,NEGATIVE
119923466972167e4,NEGATIVE
1312076215134687e3,NEGATIVE
1298622538285818e3,NEGATIVE
1071025369514435e3,NEGATIVE
1256431064987447e3,NEGATIVE
125336061866668e4,NEGATIVE
12e17,NEGATIVE
1302578107434533e3,NEGATIVE
1253920529335058e3,NEGATIVE
1326256249424503e3,NEGATIVE
1283374312481792e3,NEGATIVE
1276265175616827e3,NEGATIVE
1142504107137278e3,NEGATIVE
1261960932898623e3,NEGATIVE
1128702627804529e3,NEGATIVE
1304149642272276e3,NEGATIVE
1379884886555779e3,NEGATIVE
978918864305213400,NEGATIVE
1073666627227578e3,NEGATIVE
1350492973776175e3,NEGATIVE
1118241028610437e3,NEGATIVE
1048636906941153e3,NEGATIVE
1025798710066905e3,NEGATIVE
1266335648417567e3,NEGATIVE
1333660035159912e3,NEGATIVE
131e16,NEGATIVE
134402270194246e4,NEGATIVE
1213355352886063e3,NEGATIVE
808335130892894200,NEGATIVE
1144192117142688e3,NEGATIVE
1177888086438662e3,NEGATIVE
1155103988280414e3,NEGATIVE
1267504954958328e3,NEGATIVE
1134884570569093e3,NEGATIVE
10819518376564e5,NEGATIVE
1200188909470331e3,NEGATIVE
1434940328021201e3,NEGATIVE
1126759266868531e3,NEGATIVE
702206069670547500,NEGATIVE
1243663213616665e3,NEGATIVE
1282786119403409e3,NEGATIVE
1396869242105041e3,NEGATIVE
1393209690851615e3,NEGATIVE
1028695609866428e3,NEGATIVE
1402938656017601e3,NEGATIVE
13e17,NEGATIVE
812065538486706200,NEGATIVE
1304551906430386e3,NEGATIVE
1319374262143169e3,NEGATIVE
1254341124308623e3,NEGATIVE
702249845445238800,NEGATIVE
1342529766402924e3,NEGATIVE
1091614741255123e3,NEGATIVE
132698734250734e4,NEGATIVE
1215992430497096e3,NEGATIVE
1393538859053498e3,NEGATIVE
1294754177567121e3,NEGATIVE
1267095213648097e3,NEGATIVE
1395345597192937e3,NEGATIVE
1245033334427849e3,NEGATIVE
1184018552082223e3,NEGATIVE
1296942208394945e3,NEGATIVE
13644777610757e5,NEGATIVE
1256341185653858e3,NEGATIVE
1314187184375726e3,NEGATIVE
1342001457034355e3,NEGATIVE
1042298670518084e3,NEGATIVE
1.1229276081093839e+18,NEGATIVE
741555410872741900,NEGATIVE
1185623834864558e3,NEGATIVE
1267857693143905e3,NEGATIVE
122323282547175e4,NEGATIVE
122167381817292e4,NEGATIVE
1150428551264555e3,NEGATIVE
1194621785288913e3,NEGATIVE
777863133541072900,NEGATIVE
1315036850743108e3,NEGATIVE
1072286337653453e3,NEGATIVE
1.1387757562622479e+18,NEGATIVE
1448771965712577e3,NEGATIVE
1337056265525146e3,NEGATIVE
1148597265822622e3,NEGATIVE
992914490059640800,NEGATIVE
1028232816545477e3,NEGATIVE
1345998715610427e3,NEGATIVE
1012081666964279e3,NEGATIVE
1.1901557588449439e+18,NEGATIVE
1438412451075265e3,NEGATIVE
132702903265178e4,NEGATIVE
1278221187408069e3,NEGATIVE
1096168582516494e3,NEGATIVE
995427547549663200,NEGATIVE
1193224532666004e3,NEGATIVE
1138407937066639e3,NEGATIVE
1259494014287479e3,NEGATIVE
658668412441358300,NEGATIVE
1274070050002145e3,NEGATIVE
1225850591890543e3,NEGATIVE
137e16,NEGATIVE
1281927526965826e3,NEGATIVE
950768894033227800,NEGATIVE
1381382865880035e3,NEGATIVE
1353017992494412e3,NEGATIVE
1348247502986863e3,NEGATIVE
932602881177542800,NEGATIVE
1028987026333475e3,NEGATIVE
1151910332543263e3,NEGATIVE
999933205817036800,NEGATIVE
124181886737623e4,NEGATIVE
1188532332044718e3,NEGATIVE
1083676952362398e3,NEGATIVE
1322987483181834e3,NEGATIVE
1394585748964356e3,NEGATIVE
1334109185584337e3,NEGATIVE
1169244847691182e3,NEGATIVE
1334013202888331e3,NEGATIVE
1228423478904345e3,NEGATIVE
1246750095607022e3,NEGATIVE
1301090786558333e3,NEGATIVE
1250897007323034e3,NEGATIVE
1367347875563401e3,NEGATIVE
1276644951783281e3,NEGATIVE
1278331023126921e3,NEGATIVE
1197134139364917e3,NEGATIVE
12e17,NEGATIVE
124747799943757e4,NEGATIVE
723182861466120200,NEGATIVE
714423001756934100,NEGATIVE
1133043384812286e3,NEGATIVE
1270045433058951e3,NEGATIVE
1171647199001887e3,NEGATIVE
1.1432046010401999e+18,NEGATIVE
1368076376952222e3,NEGATIVE
1195624534189236e3,NEGATIVE
1383957000988467e3,NEGATIVE
682918981561380900,NEGATIVE
1362358295156191e3,NEGATIVE
1128891778281693e3,NEGATIVE
1336714637178528e3,NEGATIVE
1355614839620723e3,NEGATIVE
1335014412982374e3,NEGATIVE
747806660748525400,NEGATIVE
1.2340500745876639e+18,NEGATIVE
1425547724678705e3,NEGATIVE
980491760022556700,NEGATIVE
1150528891821449e3,NEGATIVE
1007408091158274e3,NEGATIVE
1316683881542824e3,NEGATIVE
1429894433345098e3,NEGATIVE
997447138371080200,NEGATIVE
1.1615777604495519e+18,NEGATIVE
116025387348496e4,NEGATIVE
1437876971678077e3,NEGATIVE
1.3074448495457439e+18,NEGATIVE
130077220823994e4,NEGATIVE
1339472722565489e3,NEGATIVE
1148636533206978e3,NEGATIVE
745372133417697300,NEGATIVE
1010879182199456e3,NEGATIVE
113922446252256e4,NEGATIVE
789885650342404100,NEGATIVE
1168271059835064e3,NEGATIVE
1180154858768392e3,NEGATIVE
1400824630835884e3,NEGATIVE
608764736889626600,NEGATIVE
887278201545928700,NEGATIVE
125619775516228e4,NEGATIVE
1179264392111825e3,NEGATIVE
979307357183324e3,NEGATIVE
1344781165807481e3,NEGATIVE
1377357357932405e3,NEGATIVE
1301778832354169e3,NEGATIVE
653108824342179800,NEGATIVE
845583954098958200,NEGATIVE
1227277565657829e3,NEGATIVE
1367167631686517e3,NEGATIVE
1061268401677652e3,NEGATIVE
1340644775867916e3,NEGATIVE
1215719227321147e3,NEGATIVE
1237674676677226e3,NEGATIVE
136141003681212e4,NEGATIVE
1352287838847586e3,NEGATIVE
1098705987547087e3,NEGATIVE
1322952221772927e3,NEGATIVE
1374263752170861e3,NEGATIVE
1445412941134811e3,NEGATIVE
1.3716014624180961e+18,NEGATIVE
1305994143894843e3,NEGATIVE
1315710997857022e3,NEGATIVE
1265809806767645e3,NEGATIVE
1312156297681199e3,NEGATIVE
11387235063745e5,NEGATIVE
124680834902023e4,NEGATIVE
1380857744496984e3,NEGATIVE
1396415696289124e3,NEGATIVE
1079071753631134e3,NEGATIVE
1102125634099339e3,NEGATIVE
920726591596056300,NEGATIVE
1053022578183479e3,NEGATIVE
1055888242229305e3,NEGATIVE
121166522298708e4,NEGATIVE
143596430773751e4,NEGATIVE
1338454866839089e3,NEGATIVE
1257424583990395e3,NEGATIVE
1280500345907622e3,NEGATIVE
1067686213711217e3,NEGATIVE
1332993686645379e3,NEGATIVE
1271320226454372e3,NEGATIVE
1172153348218335e3,NEGATIVE
137587088203228e4,NEGATIVE
1150777780415554e3,NEGATIVE
1250553818040938e3,NEGATIVE
1292402862648066e3,NEGATIVE
931094051536940900,NEGATIVE
798966176734969700,NEGATIVE
121243684458095e4,NEGATIVE
1316508165287096e3,NEGATIVE
1098865496219414e3,NEGATIVE
1291759258174972e3,NEGATIVE
1317835039720247e3,NEGATIVE
138338928033722e4,NEGATIVE
1340270806505562e3,NEGATIVE
745705288079118200,NEGATIVE
1261422645859373e3,NEGATIVE
1147417532686623e3,NEGATIVE
1376568468741493e3,NEGATIVE
1309574387792859e3,NEGATIVE
1196007667921293e3,NEGATIVE
1055111655426789e3,NEGATIVE
1404100621557547e3,NEGATIVE
1259731822797357e3,NEGATIVE
941548179220201500,NEGATIVE
1069353635174334e3,NEGATIVE
1090960247345291e3,NEGATIVE
1422283516474167e3,NEGATIVE
1448786091515974e3,NEGATIVE
1228364393320243e3,NEGATIVE
1248557390410191e3,NEGATIVE
1068242345135653e3,NEGATIVE
1074915111641538e3,NEGATIVE
1286405137007878e3,NEGATIVE
842113862124076900,NEGATIVE
139796123280053e4,NEGATIVE
1250014811120959e3,NEGATIVE
946777098655543300,NEGATIVE
1274268451532689e3,NEGATIVE
1109943079568663e3,NEGATIVE
120958437875139e4,NEGATIVE
120682080546166e4,NEGATIVE
1176578600058966e3,NEGATIVE
1199145962008195e3,NEGATIVE
1175192312747614e3,NEGATIVE
1302231704770236e3,NEGATIVE
1302395356165046e3,NEGATIVE
895895591678615600,NEGATIVE
1283281239462552e3,NEGATIVE
1454469380184711e3,NEGATIVE
1196094440450019e3,NEGATIVE
467587577974124500,NEGATIVE
1382458397732274e3,NEGATIVE
1272650681657197e3,NEGATIVE
129007304141047e4,NEGATIVE
1139562119383441e3,NEGATIVE
1326217029968417e3,NEGATIVE
814913391949189100,NEGATIVE
1194661327756833e3,NEGATIVE
949006336817291300,NEGATIVE
1370980941460562e3,NEGATIVE
1246384602710774e3,NEGATIVE
1324329831782298e3,NEGATIVE
1.1207691696523761e+18,NEGATIVE
1252586268707426e3,NEGATIVE
1198356261412254e3,NEGATIVE
1287158617267937e3,NEGATIVE
841350416747122700,NEGATIVE
1195357001515241e3,NEGATIVE
950331233174683600,NEGATIVE
1.2134850046066401e+18,NEGATIVE
1088759375274086e3,NEGATIVE
1315298841198031e3,NEGATIVE
1010634565621289e3,NEGATIVE
1394351106495558e3,NEGATIVE
751739292297420800,NEGATIVE
833119620290736100,NEGATIVE
1190255853460447e3,NEGATIVE
901932671026257900,NEGATIVE
1331012008326652e3,NEGATIVE
1119968601639932e3,NEGATIVE
1144184514480095e3,NEGATIVE
1235362597387604e3,NEGATIVE
1275763449633608e3,NEGATIVE
1325689475075289e3,NEGATIVE
1301268218816979e3,NEGATIVE
1219927513444573e3,NEGATIVE
1213512926394507e3,NEGATIVE
1407661739307643e3,NEGATIVE
1210962939366269e3,NEGATIVE
1359287426196402e3,NEGATIVE
1368863160959111e3,NEGATIVE
1372285401180815e3,NEGATIVE
1391879069034324e3,NEGATIVE
1147063094692188e3,NEGATIVE
1407025488514662e3,NEGATIVE
1100298728185852e3,NEGATIVE
1155166226601173e3,NEGATIVE
722827801716527100,NEGATIVE
1222946158793892e3,NEGATIVE
1296117706534593e3,NEGATIVE
133811880804581e4,NEGATIVE
1268917831887921e3,NEGATIVE
1220775367012647e3,NEGATIVE
1245249699294085e3,NEGATIVE
1106899386875953e3,NEGATIVE
1253768389220356e3,NEGATIVE
1387020003816485e3,NEGATIVE
1220714747915579e3,NEGATIVE
1344214548631466e3,NEGATIVE
965828423703842800,NEGATIVE
1340454809862857e3,NEGATIVE
1415075975310807e3,NEGATIVE
1243984265529958e3,NEGATIVE
808599869606809600,NEGATIVE
1240912045895234e3,NEGATIVE
1295848707578106e3,NEGATIVE
1127600781845324e3,NEGATIVE
1229172383786897e3,NEGATIVE
1301438376156029e3,NEGATIVE
1308448236177297e3,NEGATIVE
1144302634028937e3,NEGATIVE
825036578754027500,NEGATIVE
1039386339232375e3,NEGATIVE
1320248777597387e3,NEGATIVE
1053368815705301e3,NEGATIVE
1084415654688682e3,NEGATIVE
1138530440787177e3,NEGATIVE
1436314675327742e3,NEGATIVE
1217250278908551e3,NEGATIVE
1057216107201815e3,NEGATIVE
11784860830568e5,NEGATIVE
1068493987638641e3,NEGATIVE
134713130985293e4,NEGATIVE
506059547577188400,NEGATIVE
1331328913709085e3,NEGATIVE
1366313560863826e3,NEGATIVE
1.3599418823280799e+18,NEGATIVE
1099216725235716e3,NEGATIVE
1.0720422095858319e+18,NEGATIVE
1299325238291956e3,NEGATIVE
1283855290773975e3,NEGATIVE
1218818153154843e3,NEGATIVE
1372258819095548e3,NEGATIVE
1350717324706382e3,NEGATIVE
1328445228454437e3,NEGATIVE
1325912916307161e3,NEGATIVE
1316265903500202e3,NEGATIVE
