tweet_id,class,sentiment
1300825890444775400,Code-mix,NEGATIVE
1350760824109981700,Code-mix,NEGATIVE
1055414737075355500,Code-mix,NEGATIVE
923975680123129900,Code-mix,NEGATIVE
1235660998767505400,Code-mix,NEGATIVE
1187102849496506400,Code-mix,NEGATIVE
1049041411365122e3,Code-mix,NEGATIVE
1251505944908963800,Code-mix,NEGATIVE
1019340427982524400,Code-mix,NEGATIVE
1326924013982068700,Code-mix,NEGATIVE
1108267817130963e3,Code-mix,NEGATIVE
1316457160608559e3,Code-mix,NEGATIVE
1129736761779916800,Code-mix,NEGATIVE
1177583792338415600,Code-mix,NEGATIVE
875608862652383200,Code-mix,NEGATIVE
1162756855300526e3,Code-mix,NEGATIVE
1223262953199296500,Code-mix,NEGATIVE
1164181977953706e3,Code-mix,NEGATIVE
778686725405102100,Code-mix,NEGATIVE
1400854626061197300,Code-mix,NEGATIVE
1276060128635125800,Code-mix,NEGATIVE
1244916039827234800,Code-mix,NEGATIVE
1305123838162804700,Code-mix,NEGATIVE
1197132039352389600,Code-mix,NEGATIVE
1387150634982559700,Code-mix,NEGATIVE
1198118113570705400,Code-mix,NEGATIVE
1272110738845446100,Code-mix,NEGATIVE
1420037798753718300,Code-mix,NEGATIVE
1138054902888972300,Code-mix,NEGATIVE
1197862675893702700,Code-mix,NEGATIVE
1260169067173904400,Code-mix,NEGATIVE
1389694972753031200,Code-mix,NEGATIVE
1380266752257486800,Code-mix,NEGATIVE
1259209090502406100,Code-mix,NEGATIVE
807960429800681500,Code-mix,NEGATIVE
1214268964550914e3,Code-mix,NEGATIVE
1142579627413725200,Code-mix,NEGATIVE
1124661104330903700,Code-mix,NEGATIVE
1102717344835612700,Code-mix,NEGATIVE
1125874092601761800,Code-mix,NEGATIVE
1141411550856659e3,Code-mix,NEGATIVE
1371235992653414400,Code-mix,NEGATIVE
985968878957326300,Code-mix,NEGATIVE
1242339813442846700,Code-mix,NEGATIVE
1212663583575826400,Code-mix,NEGATIVE
1402376367153483800,Code-mix,NEGATIVE
1420124538277355500,Code-mix,NEGATIVE
1198569892393488400,Code-mix,NEGATIVE
690869431321391100,Code-mix,NEGATIVE
1244274275546267600,Code-mix,NEGATIVE
782599702474846200,Code-mix,NEGATIVE
1258967882702225400,Code-mix,NEGATIVE
1265596735273001e3,Code-mix,NEGATIVE
1320715875545239600,Code-mix,NEGATIVE
1086743610354221e3,Code-mix,NEGATIVE
1366336981949628400,Code-mix,NEGATIVE
1160255296360595500,Code-mix,NEGATIVE
1336805465058119700,Code-mix,NEGATIVE
1269865560571031600,Code-mix,NEGATIVE
1108651843196989400,Code-mix,NEGATIVE
1365013355258331100,Code-mix,NEGATIVE
1246430980073758700,Code-mix,NEGATIVE
984126839563186200,Code-mix,NEGATIVE
1125394469883469800,Code-mix,NEGATIVE
984498697684770800,Code-mix,NEGATIVE
1348626045222707200,Code-mix,NEGATIVE
1284068965661237200,Code-mix,NEGATIVE
1292931311540240400,Code-mix,NEGATIVE
1215566692987875300,Code-mix,NEGATIVE
1109123390961578e3,Code-mix,NEGATIVE
1257134725589880800,Code-mix,NEGATIVE
1274746862944366600,Code-mix,NEGATIVE
1028178081197043700,Code-mix,NEGATIVE
1127650605806379e3,Code-mix,NEGATIVE
1151418642476752900,Code-mix,NEGATIVE
1282784368176570400,Code-mix,NEGATIVE
1236581430957924400,Code-mix,NEGATIVE
1341085309547765800,Code-mix,NEGATIVE
980493785833656300,Code-mix,NEGATIVE
1009511161639915500,Code-mix,NEGATIVE
1200350973249642500,Code-mix,NEGATIVE
1304078542142140400,Code-mix,NEGATIVE
1226221571003555800,Code-mix,NEGATIVE
111374481370957e4,Code-mix,NEGATIVE
806580595694260200,Code-mix,NEGATIVE
1109224931089412100,Code-mix,NEGATIVE
1092550211052990600,Code-mix,NEGATIVE
1245012693406417e3,Code-mix,NEGATIVE
1416712875159310300,Code-mix,NEGATIVE
728881956604280800,Code-mix,NEGATIVE
1137807366831951900,Code-mix,NEGATIVE
1282619343919095800,Code-mix,NEGATIVE
1122721616822177800,Code-mix,NEGATIVE
1216363326768406500,Code-mix,NEGATIVE
1395704546085777400,Code-mix,NEGATIVE
1361658511814520800,Code-mix,NEGATIVE
1272922636268568600,Code-mix,NEGATIVE
1177445733705797600,Code-mix,NEGATIVE
1221456929819627500,Code-mix,NEGATIVE
1283530611421057e3,Code-mix,NEGATIVE
1400335262601859e3,Code-mix,NEGATIVE
1367352732529680400,Code-mix,NEGATIVE
1041762298669543400,Code-mix,NEGATIVE
1247086818794844200,Code-mix,NEGATIVE
1064817668220485600,Code-mix,NEGATIVE
1312507393884844e3,Code-mix,NEGATIVE
1249980571926888400,Code-mix,NEGATIVE
1221778533208526800,Code-mix,NEGATIVE
1021865966853128200,Code-mix,NEGATIVE
909066648807764e3,Code-mix,NEGATIVE
1163413710871965700,Code-mix,NEGATIVE
1189795987105165300,Code-mix,NEGATIVE
775359698895798300,Code-mix,NEGATIVE
1373023867711668200,Code-mix,NEGATIVE
1260934687943323600,Code-mix,NEGATIVE
1261038719596929e3,Code-mix,NEGATIVE
1264604116438958e3,Code-mix,NEGATIVE
1310846796504203300,Code-mix,NEGATIVE
1223482324244947e3,Code-mix,NEGATIVE
1187176560928923600,Code-mix,NEGATIVE
1356495601261772800,Code-mix,NEGATIVE
1014225743683948500,Code-mix,NEGATIVE
1220239585063686100,Code-mix,NEGATIVE
1096410445265674200,Code-mix,NEGATIVE
1377230913180958700,Code-mix,NEGATIVE
1132307193200599e3,Code-mix,NEGATIVE
1099326597138710500,Code-mix,NEGATIVE
1280969505108361200,Code-mix,NEGATIVE
963150235034796e3,Code-mix,NEGATIVE
885954755972956200,Code-mix,NEGATIVE
1137800451368337400,Code-mix,NEGATIVE
1237131491781619700,Code-mix,NEGATIVE
1108096749586010100,Code-mix,NEGATIVE
810931238282399700,Code-mix,NEGATIVE
1133038668346777600,Code-mix,NEGATIVE
1263720233761747e3,Code-mix,NEGATIVE
967075435963088900,Code-mix,NEGATIVE
1314534942018343e3,Code-mix,NEGATIVE
1393947721942409200,Code-mix,NEGATIVE
723515282812223500,Code-mix,NEGATIVE
1059841030105849900,Code-mix,NEGATIVE
1410254492562559e3,Code-mix,NEGATIVE
1215570536690061300,Code-mix,NEGATIVE
753963452427857900,Code-mix,NEGATIVE
1085787563305066500,Code-mix,NEGATIVE
1129297730407424e3,Code-mix,NEGATIVE
1226295232561545200,Code-mix,NEGATIVE
1127650605806379e3,Code-mix,NEGATIVE
1239071533873627100,Code-mix,NEGATIVE
1211256815574487e3,Code-mix,NEGATIVE
1332209671407624200,Code-mix,NEGATIVE
966279561947369500,Code-mix,NEGATIVE
1187223877367279600,Code-mix,NEGATIVE
1.26E+18,Code-mix,NEGATIVE
1146909469709885400,Code-mix,NEGATIVE
1134598459271655400,Code-mix,NEGATIVE
688145441666383900,Code-mix,NEGATIVE
7.66E+17,Code-mix,NEGATIVE
1258324925682782200,Code-mix,NEGATIVE
1105921924830543900,Code-mix,NEGATIVE
1324305396635500500,Code-mix,NEGATIVE
1239644910279708700,Code-mix,NEGATIVE
1104811986716635e3,Code-mix,NEGATIVE
1389208875283492900,Code-mix,NEGATIVE
1175787356890308600,Code-mix,NEGATIVE
1257666701786833e3,Code-mix,NEGATIVE
1349447307318726700,Code-mix,NEGATIVE
713783835805225e3,Code-mix,NEGATIVE
1309949940513218600,Code-mix,NEGATIVE
1045290026064629800,Code-mix,NEGATIVE
1174656571009392600,Code-mix,NEGATIVE
1299784292948680700,Code-mix,NEGATIVE
1124537642509639700,Code-mix,NEGATIVE
1059037936828723200,Code-mix,NEGATIVE
1315180132068360200,Code-mix,NEGATIVE
1392421959527452700,Code-mix,NEGATIVE
1251116666194296800,Code-mix,NEGATIVE
1110254662639382500,Code-mix,NEGATIVE
1194283616039264300,Code-mix,NEGATIVE
1244688914276851700,Code-mix,NEGATIVE
756940828149477400,Code-mix,NEGATIVE
121137472994637e4,Code-mix,NEGATIVE
1381943100428402700,Code-mix,NEGATIVE
980402109546975200,Code-mix,NEGATIVE
1381714817820545e3,Code-mix,NEGATIVE
1389548504952057900,Code-mix,NEGATIVE
1370467699709595600,Code-mix,NEGATIVE
1166384253313134600,Code-mix,NEGATIVE
1247889877733007400,Code-mix,NEGATIVE
1101748996282945400,Code-mix,NEGATIVE
1260957581641756700,Code-mix,NEGATIVE
1418831217957523500,Code-mix,NEGATIVE
1242165767921115100,Code-mix,NEGATIVE
1378836456240783400,Code-mix,NEGATIVE
1248927107704594400,Code-mix,NEGATIVE
1133470121845055500,Code-mix,NEGATIVE
1243279748068970500,Code-mix,NEGATIVE
1269177669402472400,Code-mix,NEGATIVE
1148586588852707300,Code-mix,NEGATIVE
1089961898991407100,Code-mix,NEGATIVE
1067772312840273900,Code-mix,NEGATIVE
1251124479868244e3,Code-mix,NEGATIVE
983116910622658600,Code-mix,NEGATIVE
1018185008119468e3,Code-mix,NEGATIVE
1209323935281627100,Code-mix,NEGATIVE
1290034626048663600,Code-mix,NEGATIVE
693349313896935400,Code-mix,NEGATIVE
1265030396384891e3,Code-mix,NEGATIVE
722148024839991300,Code-mix,NEGATIVE
1239134121860964400,Code-mix,NEGATIVE
1249082273066082300,Code-mix,NEGATIVE
1318559224490852400,Code-mix,NEGATIVE
971420667118870500,Code-mix,NEGATIVE
1250002132528480300,Code-mix,NEGATIVE
1280729314267467800,Code-mix,NEGATIVE
1151783529770098700,Code-mix,NEGATIVE
1069611884427558900,Code-mix,NEGATIVE
1313451437242888200,Code-mix,NEGATIVE
1261271158621638700,Code-mix,NEGATIVE
1025076273591320600,Code-mix,NEGATIVE
1202858258358263800,Code-mix,NEGATIVE
1017341401686790100,Code-mix,NEGATIVE
929275214084571100,Code-mix,NEGATIVE
1134840656285884400,Code-mix,NEGATIVE
1353237475578273800,Code-mix,NEGATIVE
1206689270586630100,Code-mix,NEGATIVE
1401167721379807200,Code-mix,NEGATIVE
1182990963897180200,Code-mix,NEGATIVE
1187432431432978400,Code-mix,NEGATIVE
